id,name,email,age,year_of_study,shirt_size,university,dietary_restrictions,programming_skills,experience_level,hackathons_done,interests,preferred_role,interest_in_challenges,preferred_languages,friend_registration,preferred_team_size,availability,Tryhard,Learner,Rookie,Portfolio
325e158b-bd36-48f6-9aea-cf55426808fb,Llezaray Fernández García,llezaray_fernndez_garca@gmail.com,19,2nd year,S,Universitat de Barcelona (UB),None,"{'Data Analysis': 5, 'TensorFlow': 4, 'AWS/Azure/GCP': 5, 'Flutter': 5, 'Git': 2, 'Data Visualization': 4, 'IoT': 4}",Intermediate,5,"['IoT', 'Gaming', 'Communication', 'Health']",Development,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish']","['b6922470-df9d-4b64-84e6-6852f681f69c', '22df404a-20e7-40e9-a9ad-59a743dff09f']",3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.018253163307556806,0.01712793079401459,0.0,0.033645485099627434
c218630d-6ac4-4b94-879f-3c58040b1262,Sophie Esperanza,sophie_esperanza@gmail.com,18,1st year,L,Universitat de Barcelona (UB),None,"{'Flutter': 4, 'Docker': 4, 'Machine Learning': 1, 'HTML/CSS': 2}",Beginner,0,"['Mobile', 'Gaming', 'Social Good', 'DevOps', 'Cybersecurity', 'Fintech', 'Productivity', 'Robotic Process Automation', 'E-commerce/Retail']",Don't know,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.006366453977411702,0.06692816351962236,0.0
0ddfb0f5-e083-4b24-92d6-6b574e233901,Sofia Isabella Lopes,sofia_isabella_lopes@outlook.com,21,3rd year,M,Universidad de Sevilla,None,"{'SQL': 5, 'Java': 5, 'Rust': 3, 'HTML/CSS': 4, 'PyTorch': 5}",Intermediate,4,"['Design', 'Social Good', 'Health']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish', 'Portuguese']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.007631256655337317,0.0,0.022531402903989507
9e8ab7c1-0edb-4047-bb16-11c0d7981917,Aina Fletcher,aina_fletcher@yahoo.com,23,Masters,M,Abat Oliba CEU,None,"{'Git': 5, 'PostgreSQL': 9, 'Figma': 8, 'HTML/CSS': 6, 'TensorFlow': 4, 'React Native': 3, 'PyTorch': 6, 'Flask': 6, 'IoT': 8}",Advanced,7,"['E-commerce/Retail', 'AR/VR', 'Fintech', 'Mobile', 'Cybersecurity']",Analysis,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.01076928826863456,0.05651377590835591,0.028874573746000578,0.03660417986933696
7cf99f82-e297-40fd-8ae4-5a43d4e30b6b,Aurélia Winston,aurlia_winston@outlook.com,19,2nd year,M,École Polytechnique,Vegan,"{'UI/UX Design': 4, 'C++': 2, 'TypeScript': 1}",Beginner,2,"['Design', 'E-commerce/Retail', 'IoT']",Development,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.017336053667233866,0.002955848628097994,0.027537166823309353,0.0
c4baaa38-723d-401b-9c0e-f31e3ccc621a,Luisa Schneider,luisa_schneider@gmail.com,20,3rd year,XL,Universitat Pompeu Fabra (UPF),None,"{'SQL': 5, 'Data Analysis': 2, 'Agile Methodology': 2, 'PyTorch': 3, 'JavaScript': 2, 'Docker': 4, 'Python': 3}",Intermediate,2,"['Voice skills', 'Music/Art', 'Communication', 'Lifehacks', 'Gaming', 'Productivity']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.009938608049960093,0.003389124368621732,0.0,0.0
3e156221-515f-47ca-a3d4-80e59f774cd8,Sofia Torrent,sofia_torrent@gmail.com,21,3rd year,M,Universitat Internacional de Catalunya (UIC),None,"{'Git': 7, 'Data Visualization': 7, 'Rust': 6, 'Blockchain': 3, 'Machine Learning': 2}",Intermediate,1,"['Music/Art', 'Web', 'Social Good', 'Communication', 'DevOps', 'Design', 'Databases']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.019704380015766087,0.132385224672578,0.03305674986598178,0.01674350830619746
e502004a-aae0-42c7-81da-458709171c3b,Sophia Kalyani,sophia_kalyani@gmail.com,19,2nd year,S,Universitat de Barcelona (UB),None,"{'Natural Language Processing': 7, 'Data Analysis': 5, 'TensorFlow': 7, 'Git': 4, 'Rust': 4, 'PyTorch': 7}",Intermediate,5,"['Productivity', 'Design', 'Social Good', 'Web']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.018971100569631368,0.06346004603774748,0.025432620465552273,0.0
def1b712-4d4c-4042-ac74-d53d7438bba5,Laia Ferrer,laia_ferrer@gmail.com,22,4th year,M,Universitat de Barcelona (UB),None,"{'Computer Vision': 6, 'PostgreSQL': 4, 'Machine Learning': 3, 'JavaScript': 4, 'Data Visualization': 3}",Intermediate,3,"['Quantum', 'AR/VR', 'Fintech']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['Catalan'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.014083865257169991,0.0,0.041582829262183985
4709ef24-9736-438d-b506-ed2804b719dc,Isabel Fournier-Rosas,isabel_fournier-rosas@gmail.com,21,4th year,M,Universidad de Granada,None,"{'iOS Development': 3, 'IoT': 8, 'Python': 4, 'Android Development': 3, 'Data Visualization': 6, 'SQL': 5, 'Go': 3, 'C++': 8, 'UI/UX Design': 6, 'JavaScript': 7, 'Blockchain': 4, 'Machine Learning': 6}",Advanced,8,"['Fintech', 'Web', 'DevOps', 'Voice skills', 'Databases', 'Communication', 'Enterprise', 'Cybersecurity', 'E-commerce/Retail']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0.04600106281714093,0.0,0.0,0.0
6e79daf2-b3c6-495c-a800-8aef1904cd6a,Lucy Mayfield,lucy_mayfield@gmail.com,22,4th year,M,Universitat de Barcelona (UB),None,"{'Computer Vision': 7, 'Data Analysis': 9, 'Rust': 7, 'JavaScript': 5, 'PyTorch': 5, 'Flutter': 8, 'Git': 7, 'C++': 3, 'Blockchain': 3}",Advanced,9,"['IoT', 'AR/VR', 'Design', 'Enterprise']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.09892016101142945,0.005848923009216287,0.0,0.0
ca86f7fc-3cb9-4c47-b23d-5b1ecec7c335,Emilie Véronique Fournier,emilie_vronique_fournier@gmail.com,18,2nd year,M,Universitat de Barcelona (UB),None,"{'Python': 4, 'Flask': 4, 'Natural Language Processing': 7, 'Go': 4, 'Android Development': 3}",Intermediate,1,"['Blockchain', 'Machine Learning/AI', 'Fintech', 'E-commerce/Retail']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.09057001503693696,0.013924480174998663,0.03238845527439618,0.0
328d6fd2-ee79-4a54-a425-c907388e8c4c,Léonara Fontcuberta,lonara_fontcuberta@outlook.com,22,4th year,M,Universitat de Barcelona (UB),Vegetarian,"{'Rust': 2, 'AWS/Azure/GCP': 2, 'Data Visualization': 3, 'Docker': 7, 'UI/UX Design': 2, 'React Native': 6}",Intermediate,5,"['Machine Learning/AI', 'Robotic Process Automation', 'E-commerce/Retail', 'Communication', 'IoT', 'Voice skills', 'DevOps', 'Web', 'Mobile']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.04824294152557315,0.014165801692515384,0.0,0.016689322708572974
8f42eea2-7183-4025-9c80-46e08470551c,Vilassilva Martina,vilassilva_martina@outlook.com,19,2nd year,M,Universitat Ramon Llull (URL),None,"{'Data Visualization': 6, 'Flutter': 6, 'iOS Development': 6, 'Android Development': 3, 'UI/UX Design': 3, 'TypeScript': 7}",Intermediate,1,"['Education', 'Music/Art', 'IoT', 'Cybersecurity', 'Social Good', 'Blockchain', 'Communication']",Visualization,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish']","['4ea33b47-0f44-4d1e-a61a-7204d0b07166', 'ad2bb933-8be1-4225-90df-ca94b3b7adfd']",4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.04159898320492151,0.031165392663205994,0.0,0.0
ae5a6bbe-8911-4195-9589-4ce25d6ddc8e,Alicia Riera García,alicia_riera_garca@gmail.com,20,3rd year,M,Universitat de Lleida (UDL),None,"{'Data Analysis': 6, 'IoT': 7, 'PostgreSQL': 3, 'Python': 4, 'Git': 3, 'Flask': 4, 'Android Development': 7}",Intermediate,3,"['Cybersecurity', 'Blockchain', 'Gaming']",Analysis,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish']","['725b1704-4da0-423d-b51a-b465f2a41906', 'b8d50918-f0b5-4452-aae3-c097eafd99ab']",4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.024136197786061464,0.002920779410705483,0.0,0.0
718026ee-ef77-46c2-bc93-29d31ac30a62,Sònia Elizabeth White,snia_elizabeth_white@gmail.com,19,2nd year,M,Universitat Internacional de Catalunya (UIC),Vegetarian,"{'PyTorch': 3, 'TensorFlow': 2, 'Git': 2, 'Docker': 4, 'Android Development': 7, 'React': 4, 'AWS/Azure/GCP': 5, 'MongoDB': 4}",Intermediate,1,"['IoT', 'Fintech', 'Communication', 'Enterprise', 'Gaming', 'E-commerce/Retail', 'Databases']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Catalan']","['47cc27d9-7ae4-41c9-86eb-48c4423616dd', '76112bd4-ac69-4588-b02b-d480c0709660']",2,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.033776349598953946,0.0031571733215038913,0.0,0.0
258fd865-91f5-4d7d-951e-9e6abb57e654,Sofía Elise Langdale,sofa_elise_langdale@gmail.com,20,3rd year,M,Universidad Complutense de Madrid,None,"{'UI/UX Design': 6, 'HTML/CSS': 4, 'JavaScript': 6, 'Python': 2, 'Java': 4}",Intermediate,2,"['Communication', 'Machine Learning/AI', 'Cybersecurity', 'Blockchain', 'Databases', 'E-commerce/Retail', 'DevOps', 'AR/VR']",Development,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.02059700444937526,0.0326751137720995,0.0,0.0
fdf3855e-69ac-48fd-b5f2-23a9ae755861,Sofia Engel,sofia_engel@outlook.com,22,4th year,M,RWTH Aachen University,None,"{'iOS Development': 9, 'PostgreSQL': 9, 'Android Development': 5, 'React': 7, 'Rust': 5, 'Natural Language Processing': 5, 'Flutter': 9, 'Blockchain': 6, 'Flask': 6, 'MongoDB': 4}",Advanced,8,"['DevOps', 'Health', 'E-commerce/Retail', 'Communication', 'Robotic Process Automation', 'Blockchain']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.07735547639461747,0.004588012269240084,0.0,0.0
9a94d640-fab4-4cd3-8267-41bd5384128c,Evelyn Rose Windsor,evelyn_rose_windsor@outlook.com,22,4th year,M,Universitat de Lleida (UDL),None,"{'PostgreSQL': 7, 'Blockchain': 4, 'React': 7, 'Flutter': 6, 'UI/UX Design': 2, 'iOS Development': 4}",Intermediate,5,"['Mobile', 'Blockchain', 'Productivity', 'Education']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.004205300562433135,0.0,0.0
a6c17bfa-4ed4-4911-8c56-c6aaa57b0269,Katarina Löwenberg,katarina_lwenberg@gmail.com,20,3rd year,M,CentraleSupélec,None,"{'Machine Learning': 9, 'JavaScript': 5, 'IoT': 8, 'Android Development': 9, 'Java': 8, 'Agile Methodology': 3, 'Data Visualization': 3, 'Git': 4}",Advanced,9,"['Mobile', 'Design', 'IoT', 'Web', 'Gaming', 'Music/Art', 'Social Good', 'Fintech', 'Health']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'French', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.025500360363298127,0.08163150219620713,0.0,0.0
0ffc36ea-96f5-497a-9aa5-45ddb56a2e56,Alejandra Langdon,alejandra_langdon@gmail.com,21,3rd year,L,Universidad de Sevilla,None,"{'iOS Development': 5, 'Figma': 2, 'Agile Methodology': 5, 'HTML/CSS': 2, 'PostgreSQL': 6, 'Go': 5, 'IoT': 4, 'Blockchain': 6, 'Rust': 6}",Intermediate,5,"['IoT', 'Mobile', 'Fintech', 'Gaming', 'Design', 'Blockchain', 'Enterprise', 'Web', 'Robotic Process Automation']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.07771626633011261,0.00291163394413224,0.0,0.017193288200651087
9ac8f8af-645b-479e-b8b7-75cc70bb1a54,Sophie Antonella Cortés,sophie_antonella_corts@gmail.com,18,2nd year,S,Universitat de Lleida (UDL),None,"{'Machine Learning': 4, 'Python': 7, 'React': 7, 'Natural Language Processing': 7}",Intermediate,1,"['Blockchain', 'Machine Learning/AI', 'Communication']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Catalan', 'Spanish', 'French', 'Italian']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.032958809074834367,0.006161510876997202,0.0,0.0
84bfb252-3cf2-4cb8-9f5e-9595b27f9d65,Emily Anne Taylor,emily_anne_taylor@gmail.com,22,4th year,S,Universitat Ramon Llull (URL),Gluten-free,"{'Flutter': 8, 'SQL': 8, 'Flask': 6, 'TensorFlow': 6, 'Machine Learning': 5, 'React': 7, 'iOS Development': 8, 'Android Development': 9, 'Data Analysis': 7, 'IoT': 7, 'Natural Language Processing': 7, 'PyTorch': 4, 'JavaScript': 6}",Advanced,6,"['Productivity', 'Health', 'Robotic Process Automation', 'Mobile', 'Machine Learning/AI', 'Gaming', 'Web']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.009253584826317779,0.0,0.0
25970843-bb0a-4db5-ae7d-9dc2f6e0fda9,Ariadna Foxworth,ariadna_foxworth@gmail.com,20,3rd year,M,Universitat de Barcelona (UB),None,"{'Blockchain': 3, 'Docker': 7, 'Rust': 5, 'Agile Methodology': 4, 'Flutter': 5, 'React Native': 2, 'iOS Development': 4, 'PostgreSQL': 2}",Intermediate,2,"['Robotic Process Automation', 'Cybersecurity', 'Communication', 'Enterprise', 'Fintech', 'DevOps']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.003433469948043063,0.031986764763025144,0.0
4663a01e-f84c-4514-9979-bccf928b12b9,Aurora Hernández García,aurora_hernndez_garca@yahoo.com,19,1st year,L,Universidad de Granada,None,"{'JavaScript': 3, 'Data Analysis': 1, 'Java': 4}",Beginner,1,"['Cybersecurity', 'E-commerce/Retail', 'DevOps']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.006419907322487334,0.059808901324989665,0.0
79c9313e-0987-430d-8c0f-b96599004444,Alessia Wyndham,alessia_wyndham@outlook.com,17,1st year,XL,University of Padua,None,"{'C++': 4, 'IoT': 1}",Beginner,1,"['Mobile', 'Voice skills', 'Web', 'Music/Art', 'DevOps']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Italian']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.05781919187836628,0.005588521409872744,0.06543652049660299,0.0
630735fe-bc4c-470f-9354-a27dfae7f045,Lluïsa Annabelle Flores,llusa_annabelle_flores@outlook.com,20,2nd year,S,Universitat Politècnica de Catalunya (UPC),None,"{'Machine Learning': 6, 'Git': 2, 'Figma': 4, 'C++': 4, 'Go': 3, 'SQL': 5, 'Data Visualization': 7, 'Computer Vision ': 4}",Intermediate,2,"['Social Good', 'Machine Learning/AI', 'Web', 'Education']",Design,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.008360070601195691,0.03894188907567727,0.0
a76eaca3-4618-446e-8180-efd236c82de6,Lena Wellesley,lena_wellesley@yahoo.com,19,2nd year,M,TU Berlin,None,"{'iOS Development': 6, 'SQL': 6, 'IoT': 5, 'Flutter': 2}",Intermediate,2,"['Health', 'Communication', 'Cybersecurity', 'Robotic Process Automation', 'Social Good', 'Machine Learning/AI']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03295633116593587,0.006571620583324,0.038307017886734566,0.0
066300ab-1a7b-4d33-92b7-37e865c603f8,Luna Réne,luna_rne@gmail.com,20,3rd year,M,Sorbonne University,None,"{'Machine Learning': 3, 'SQL': 4, 'iOS Development': 3, 'Python': 6, 'Android Development': 7}",Intermediate,1,"['IoT', 'Health', 'Design', 'Education', 'Mobile', 'Machine Learning/AI', 'Fintech']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'French']",[],3,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.011394455493361159,0.01971584340951898,0.0,0.038729086638613
086ad82e-b09b-482d-9059-6a144536de4e,Ariel Pérez,ariel_prez@gmail.com,20,3rd year,M,Universitat de Barcelona (UB),None,"{'C++': 7, 'IoT': 4, 'Git': 2, 'iOS Development': 7, 'TensorFlow': 6, 'Computer Vision': 6, 'Data Analysis': 2, 'Agile Methodology': 3, 'Natural Language Processing': 3}",Intermediate,1,"['Quantum', 'Productivity', 'Design', 'Blockchain']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03755095713064151,0.002762170008270339,0.0,0.0
8ff72b63-364b-402e-a641-79e6c5158dfd,Sofía Patricia Ramos,sofa_patricia_ramos@gmail.com,18,2nd year,L,Universidad Complutense de Madrid,None,"{'Flutter': 2, 'Machine Learning': 2, 'JavaScript': 3, 'PostgreSQL': 4, 'Data Analysis': 5, 'Go': 4, 'Agile Methodology': 6, 'Blockchain': 4}",Intermediate,3,"['Lifehacks', 'Gaming', 'Education', 'IoT', 'AR/VR', 'Machine Learning/AI']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.05283445651633315,0.005776306046946044,0.0,0.0
aaff7a24-742d-4e90-9240-98594bc21476,Sophie Renée Langley,sophie_rene_langley@gmail.com,21,4th year,S,École Polytechnique,None,"{'React': 6, 'IoT': 3, 'Blockchain': 9, 'Figma': 3, 'Data Visualization': 3, 'UI/UX Design': 4, 'Git': 5, 'Natural Language Processing': 8, 'HTML/CSS': 8}",Advanced,6,"['Enterprise', 'Web', 'Gaming', 'Communication', 'Voice skills', 'E-commerce/Retail', 'Blockchain', 'Quantum', 'Robotic Process Automation']",Don't care,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.008306587674659196,0.005665191456743975,0.0,0.0
